text	category	priority	website		logo
Independent Fabrication	Frame manufacturer	10	http://www.ifbikes.com/	
Industrieverband Fahrzeugbau	Frame manufacturer	10		
Industry Nine	Manufacturer	10		
Infini	Manufacturer	10		
Inglis (Retrotec)	Frame manufacturer	10	http://ingliscycles.com/	
Innerlight Cycles	Frame manufacturer	10	http://www.innerlightcycles.com/	
Innova	Manufacturer	10		
Intense	Frame manufacturer	10	http://intensecycles.com/	
Iride Bicycles	Frame manufacturer	10	http://www.irideusa.com/	
Iron Horse Bicycles	Frame manufacturer	100	http://www.ironhorsebikes.com/	
Islabikes	Frame manufacturer	10	http://www.islabikes.com/	
Issimo Designs	Manufacturer	10		
Italvega	Frame manufacturer	10	http://en.wikipedia.org/wiki/Italvega	
Itera plastic bicycle	Frame manufacturer	10		
Iver Johnson	Frame manufacturer	10		
Iverson	Frame manufacturer	10		
JMC Bicycles	Frame manufacturer	10	http://www.jmccycles.com/	
JP Weigle's	Manufacturer	10		
Jagwire	Manufacturer	10		
Jamis	Frame manufacturer	500	http://www.jamisbikes.com/usa/index.html	
Jan Jansen	Frame manufacturer	10	http://www.janjanssen.nl/index.php	
Jandd	Manufacturer	10		
Javelin	Frame manufacturer	10	http://www.javbike.com/	
Jelly Belly	Manufacturer	10		
JetBoil	Manufacturer	10		
Jittery Joe's	Manufacturer	10		
John Cherry bicycles	Frame manufacturer	10	http://www.sandsmachine.com/bp_chery.htm	
John Deere 	Frame manufacturer	10		
Jorg & Olif	Frame manufacturer	10	http://jorgandolif.com	
Juliana Bicycles	Frame manufacturer	10	http://www.julianabicycles.com/en/us	
K-Edge	Manufacturer	10		
K2	Frame manufacturer	100	http://www.k2bike.com/	
KBC	Manufacturer	10		
KHS Bicycles	Frame manufacturer	500	http://khsbicycles.com/	
KMC	Manufacturer	10		
KS	Manufacturer	10		
KT Tape	Manufacturer	10		
KTM	Frame manufacturer	10	http://www.ktm.com/us/ready-to-race.html	
KW Bicycle	Frame manufacturer	10	http://www.kwcycles.com/	
Kalkhoff	Frame manufacturer	10	http://www.kalkhoff-bikes.com/	
Kalloy	Manufacturer	10		
Katadyn	Manufacturer	10		
Kazam	Manufacturer	10		
Keith Bontrager	Frame manufacturer	10	http://bontrager.com/history	
Kellys Bicycles	Frame manufacturer	10	http://www.kellysbike.com/	
Kenda	Manufacturer	10		
Kent	Frame manufacturer	10	http://www.kentbicycles.com/	
Kestrel	Frame manufacturer	10	http://www.kestrelbicycles.com/	
Kettler	Frame manufacturer	10	http://www.kettler.co.uk/	
Kind Bar	Manufacturer	10		
Kinesis	Frame manufacturer	10	http://www.kinesisbikes.co.uk/	
Kinesis Industry	Frame manufacturer	10	http://www.kinesis.com.tw/	
Kinetic	Manufacturer	10		
Kinetic Koffee	Manufacturer	10		
Kink	Frame manufacturer	10	http://www.kinkbmx.com	
Kirk	Frame manufacturer	10	http://www.kirkframeworks.com/	
Kish Fabrication	Frame manufacturer	10	http://www.kishbike.com/	
Kiss My Face	Manufacturer	10		
Klean Kanteen	Manufacturer	10		
Klein Bikes	Frame manufacturer	100		
Knog	Manufacturer	10		
Knolly	Frame manufacturer	10	http://knollybikes.com/	
Koga-Miyata	Frame manufacturer	10	http://www.koga.com/koga_uk/	
Kogswell Cycles	Frame manufacturer	10		
Kona	Frame manufacturer	500	http://www.konaworld.com/	
Kool Kovers	Manufacturer	10		
Kool-Stop	Manufacturer	10		
Kreitler	Manufacturer	10		
Kron	Frame manufacturer	10	http://kronbikes.com/	
Kronan	Frame manufacturer	10	http://www.kronan.com/en/cykel	
Kross SA	Frame manufacturer	10	http://www.kross.pl/	
Kryptonite	Manufacturer	10	http://www.kryptonitelock.com/Pages/Home.aspx	
Kuat	Manufacturer	10		
Kuota	Frame manufacturer	10	http://www.kuota.it/index.php	
Kustom Kruiser	Frame manufacturer	10		
Kuwahara	Frame manufacturer	10	http://kuwahara-bike.com/	
LDG (Livery Design Gruppe)	Frame manufacturer	10	http://liverydesigngruppe.com/	
LOW//	Frame manufacturer	10	http://lowbicycles.com/	
Land Shark	Frame manufacturer	10	http://landsharkbicycles.com/	
Lapierre	Frame manufacturer	10	http://www.lapierre-bikes.co.uk/	
Laurin & Klement	Frame manufacturer	10		
Lazer	Manufacturer	10		
LeMond Racing Cycles	Frame manufacturer	250	https://en.wikipedia.org/wiki/LeMond_Racing_Cycles	
Leader Bikes	Frame manufacturer	100	http://www.leaderbikeusa.com	
Leg Lube	Manufacturer	10		
Legacy Frameworks	Frame manufacturer	10	http://legacyframeworks.com/	
Leopard	Frame manufacturer	10	http://www.leopardcycles.com/	
Lezyne	Manufacturer	10		
Light My Fire	Manufacturer	10		
Light and Motion	Manufacturer	10		
Lightning Cycle Dynamics	Frame manufacturer	10	http://www.lightningbikes.com/	
Lightspeed	Frame manufacturer	10	http://www.litespeed.com/	
Linus	Frame manufacturer	100	http://www.linusbike.com/	
Liotto (Cicli Liotto Gino & Figli)	Frame manufacturer	10	http://www.liotto.com/	
Litespeed	Frame manufacturer	10	http://www.litespeed.com/	
Liteville	Frame manufacturer	10	http://www.liteville.de/	
Lizard Skins	Manufacturer	10		
Loctite	Manufacturer	10		
Loekie	Frame manufacturer	10	http://www.loekie.nl/	
Lonely Planet	Manufacturer	10		
Look	Frame manufacturer	10	http:// www.lookcycles.com	
Lotus	Frame manufacturer	10		
Louis Garneau	Frame manufacturer	10	http://www.louisgarneau.com	
Louison Bobet	Frame manufacturer	10		
Lycoming Engines	Frame manufacturer	10	http://www.lycoming.textron.com/	
Lynskey	Frame manufacturer	10	http://www.lynskeyperformance.com/	
M Essentials	Manufacturer	10		
MBK	Frame manufacturer	10	http://mbk-cykler.dk/	
MEC (Mountain Equipment Co-op)	Frame manufacturer	10	http://www.mec.ca/	
MKS	Manufacturer	10		
MMR	Frame manufacturer	10	http://www.mmrbikes.com/	
MRP	Manufacturer	10		
MSR	Manufacturer	10		
MTI Adventurewear	Manufacturer	10		
Madsen	Frame manufacturer	10	http://www.madsencycles.com/	
Madwagon	Frame manufacturer	10		
Magellan	Manufacturer	10		
Magna	Frame manufacturer	10	http://www.magnabike.com/	
Malvern Star	Frame manufacturer	10	http://www.malvernstar.com.au/	
ManKind	Frame manufacturer	10	http://mankindbmx.com/	
Mango	Frame manufacturer	10	http://www.mangobikes.co.uk/	
Manhattan	Frame manufacturer	10	http://www.manhattancruisers.com/	
Manitou	Manufacturer	10		
Map Bicycles	Frame manufacturer	10	http://www.mapbicycles.com/	
Maraton	Frame manufacturer	10	http://www.bikemaraton.com/	
Marin Bikes	Frame manufacturer	500	http://www.marinbikes.com/2013/	
Marinoni	Frame manufacturer	10	http://www.marinoni.qc.ca/indexEN.html	
Marson	Manufacturer	10		
Maruishi	Frame manufacturer	10	http://en.maruishi-bike.com.cn/	
Marukin	Frame manufacturer	10	http://www.marukin-bicycles.com/	
Marzocchi	Manufacturer	10		
Masi	Frame manufacturer	100	http://www.masibikes.com	
Master Lock	Manufacturer	10	http://www.masterlockbike.com	
Matchless	Frame manufacturer	10		
Matra	Frame manufacturer	10	http://matra.com/pre-home/?___SID=U	
Maverick	Frame manufacturer	10	http://www.maverickbike.com/	
Mavic	Manufacturer	10		
Maxit	Manufacturer	10		
Maxxis	Manufacturer	10		
Mechanical Threads	Manufacturer	10		
Meiser	Manufacturer	10		
Melon Bicycles	Frame manufacturer	10	http://www.melonbicycles.com/	
Mercian Cycles	Frame manufacturer	10	http://www.merciancycles.co.uk/	
Mercier	Frame manufacturer	100	http://www.cyclesmercier.com	
Merida Bikes	Frame manufacturer	10	http://www.merida.com	
Merlin	Frame manufacturer	10	http://www.merlinbike.com/	
Merrell	Manufacturer	10		
MetaBikes	Frame manufacturer	10	http://meta-bikes.com/	
Metric Hardware	Manufacturer	10		
Metrofiets	Frame manufacturer	10	https://metrofiets.com	
Micajah C. Henley	Frame manufacturer	10		
Micargi	Frame manufacturer	10	http://micargibicycles.com/	
Miche	Manufacturer	10		
Michelin	Manufacturer	10		
MicroShift	Manufacturer	10		
Miele bicycles	Frame manufacturer	10	http://www.mielebicycles.com/home.html	
Mikkelsen	Frame manufacturer	10	http://www.mikkelsenframes.com/	
Milwaukee Bicycle Co.	Frame manufacturer	10	http://www.benscycle.net/	
Minoura	Manufacturer	10		
MirraCo 	Frame manufacturer	10	http://mirrabikeco.com/	
Mirrycle	Manufacturer	10		
Mission Bicycles	Frame manufacturer	100	https://www.missionbicycle.com/	
Miyata	Frame manufacturer	100	http://www.miyatabicycles.com/	
Mizutani	Frame manufacturer	10		
Monark	Frame manufacturer	10	http://www.monarkexercise.se/	
Mondia	Frame manufacturer	10	http://en.wikipedia.org/wiki/Mondia	
Mondraker	Frame manufacturer	10	http://www.mondraker.com/	
Mongoose	Frame manufacturer	250	http://www.mongoose.com/	
Montague	Frame manufacturer	10	http://www.montaguebikes.com/	
Moots Cycles	Frame manufacturer	100	http://moots.com/	
Mophie	Manufacturer	10		
Mosaic	Frame manufacturer	10	http://mosaiccycles.com/	
Moser Cicli	Frame manufacturer	10	http://www.ciclimoser.com/	
Mosh	Frame manufacturer	10		
Mosso	Frame manufacturer	10	http://www.mosso.com.tw/	
Moth Attack	Frame manufacturer	10	http://mothattack.com/	
Motiv	Frame manufacturer	10	http://www.motivelectricbikes.com	
Motobecane	Frame manufacturer	250	http://www.motobecane.com/	
Moulden	Frame manufacturer	10		
Moulton Bicycle	Frame manufacturer	10	http://www.moultonbicycles.co.uk/	
Mountain Cycles	Frame manufacturer	10		
Mountainsmith	Manufacturer	10		
Mr. Tuffy	Manufacturer	10		
Muddy Fox	Frame manufacturer	10	http://www.muddyfoxusa.com/	
Murray	Frame manufacturer	10		
Mutant Bikes	Manufacturer	10		
Mutiny	Frame manufacturer	10	http://www.mutinybikes.com/	
Müsing (Musing)	Frame manufacturer	10	http://www.muesing-bikes.de/	
N Gear	Manufacturer	10		
NEMO	Manufacturer	10		
NS Bikes	Frame manufacturer	10	http://www.ns-bikes.com/	
Nakamura	Frame manufacturer	10	http://www.nakamura.no/	
Naked	Frame manufacturer	10	http://timetogetnaked.com/	
Nalgene	Manufacturer	10		
Nantucket Bike Basket Company	Manufacturer	10		
Nashbar	Frame manufacturer	10	http://Nashbar.com	
Nathan	Manufacturer	10		
National	Frame manufacturer	10	http://nationalmoto.com/	
Native	Manufacturer	10		
Neil Pryde	Frame manufacturer	10	http://www.neilprydebikes.com/	
Nema	Manufacturer	10		
Neobike	Frame manufacturer	10	http://www.allproducts.com/bike/neobike/	
New Albion	Frame manufacturer	10	http://newalbioncycles.com/	
New Balance	Manufacturer	10		
Next	Frame manufacturer	10	http://next-bike.com/	
Niner	Frame manufacturer	100	http://www.ninerbikes.com/	
Nirve	Frame manufacturer	10	http://www.nirve.com/	
Nishiki	Frame manufacturer	100	http://nishiki.com/	
Nite Ize	Manufacturer	10		
NiteRider	Manufacturer	10		
Nitto	Manufacturer	10		
Nokon	Manufacturer	10		
Norco Bikes	Frame manufacturer	100	http://www.norco.com/	
Norman Cycles	Frame manufacturer	10	http://www.normanmotorcycles.org.uk/	
North Shore Billet	Manufacturer	10		
Northrock	Frame manufacturer	10	http://www.northrockbikes.com/	
Novara	Frame manufacturer	500		
NuVinci	Manufacturer	10		
Nukeproof	Frame manufacturer	10	http://nukeproof.com/	
Nymanbolagen	Frame manufacturer	10		
O-Stand	Manufacturer	10		
O2	Manufacturer	10		
ODI	Manufacturer	10		
OHM	Frame manufacturer	10	http://ohmcycles.com/	
Odyssey	Manufacturer	10		
Ohio Travel Bag	Manufacturer	10		
Olmo	Frame manufacturer	10	http://www.olmobikes.com/	
On-One (On One)	Frame manufacturer	10	http://www.on-one.co.uk/	
OnGuard	Manufacturer	10		
One Way	Manufacturer	10		
Opel	Frame manufacturer	10	http://opelbikes.com/	
Optic Nerve	Manufacturer	10		
Optimus	Manufacturer	10		
Opus	Frame manufacturer	10	http://opusbike.com/en/	
Orange	Frame manufacturer	10	http://www.orangebikes.co.uk/	
Orange Seal	Manufacturer	10		
Orbea	Frame manufacturer	10	http://www.orbea.com/us-en/	
Orbit	Frame manufacturer	10	http://www.orbit-cycles.co.uk/	
Orient Bikes	Frame manufacturer	10	http://www.orient-bikes.gr/en	
Origin8 (Origin-8)	Frame manufacturer	10	http://www.origin-8.com/	
Ortlieb	Manufacturer	10		
Other	Frame manufacturer	500		
Otis Guy	Frame manufacturer	10	http://www.otisguycycles.com/	
Oury	Manufacturer	10		
OutGo	Manufacturer	10		
Owl 360	Manufacturer	10		
Oyama	Frame manufacturer	10	http://www.oyama.eu/	
Ozone	Manufacturer	10		
PDW	Manufacturer	10		
POC	Manufacturer	10		
PUBLIC bikes	Frame manufacturer	100	http://publicbikes.com/	
Pace Sportswear	Manufacturer	10		
Paceline Products	Manufacturer	10		
Pacific Cycle	Frame manufacturer	10	http://www.pacific-cycles.com/	
PackTowl	Manufacturer	10		
Pake	Frame manufacturer	10	http://www.pakebikes.com	
Panaracer	Manufacturer	10		
Panasonic	Frame manufacturer	10		
Paper Bicycle	Frame manufacturer	10	http://www.paper-bicycle.com/	
Park	Manufacturer	10		
Parkpre	Frame manufacturer	10	http://www.parkpre.com/	
Parlee	Frame manufacturer	10	http://www.parleecycles.com	
Pashley Cycles	Frame manufacturer	10	http://www.pashley.co.uk/	
Patria	Frame manufacturer	10	http://www.patria.net/en/bicycles/	
Paul	Manufacturer	10	http://www.paulcomp.com/	
Pearl Izumi	Manufacturer	10		
Pedco	Manufacturer	10		
Pedego	Frame manufacturer	10	http://www.pedegoelectricbikes.com/	
Pedersen bicycle	Frame manufacturer	10	http://www.pedersenbicycles.com/	
Pedro's	Manufacturer	10		
Pegoretti	Frame manufacturer	10	http://www.gitabike.com/cgi-bin/shop/pegoretti_loadhome.cgi?file=pegoretti.html	
Penguin Brands	Manufacturer	10		
Pereira	Frame manufacturer	10	http://www.pereiracycles.com/	
Performance	Frame manufacturer	10	http://www.performancebike.com/bikes	
Peugeot	Frame manufacturer	250	http://www.peugeot.com/en/products-services/cycles	
Phat Cycles	Frame manufacturer	10	http://www.phatcycles.com/	
Phil Wood	Manufacturer	10		
Philips	Manufacturer	10		
Phillips Cycles	Frame manufacturer	10	http://www.phillipscycles.co.uk/	
Phoenix	Frame manufacturer	10	http://www.cccme.org.cn/	
Phorm	Manufacturer	10		
Pierce-Arrow	Frame manufacturer	10	http://www.pierce-arrow.org	
Pilen	Frame manufacturer	10	http://www.pilencykel.se/site/en/home	
Pinarello	Frame manufacturer	10	http://www.racycles.com/	
Pinhead	Manufacturer	10	http://www.pinheadcomponents.com/	
Pitlock	Manufacturer	10	http://www.pitlock.com/	
Pivot	Frame manufacturer	10	http://www.pivotcycles.com/	
Planet Bike	Manufacturer	10		
Planet X	Frame manufacturer	10	http://www.planet-x-bikes.co.uk/	
Platypus	Manufacturer	10		
Pletscher	Manufacturer	10		
Po Campo	Manufacturer	10		
Pocket Bicycles	Frame manufacturer	10		
Pogliaghi	Frame manufacturer	10	http://en.wikipedia.org/wiki/Pogliaghi	
Polar	Manufacturer	10		
Polar Bottles	Manufacturer	10		
Polygon	Frame manufacturer	10	http://www.polygonbikes.com/	
Pope Manufacturing Company	Frame manufacturer	10		
Power Grips	Manufacturer	10		
PowerBar	Manufacturer	10		
PowerTap	Manufacturer	10		
Premium	Frame manufacturer	10	http://www.premiumbmx.com/	
Price	Frame manufacturer	10	http://www.price-bikes.ch/	
Primal Wear	Manufacturer	10		
Primo	Manufacturer	10		
Primus Mootry (PM Cycle Fabrication)	Frame manufacturer	10	http://www.primusmootry.com/	
Princeton Tec	Manufacturer	10		
Principia	Frame manufacturer	10	http://www.principia.dk/gb/	
Private label	Frame manufacturer	10	http://www.fujibikes.com/	
Pro-tec	Manufacturer	10		
ProBar	Manufacturer	10		
ProGold	Manufacturer	10		
Problem Solvers	Manufacturer	10		
Procycle Group	Frame manufacturer	10	http://www.procycle.com/en/default.asp	
Prodeco	Frame manufacturer	10	http://prodecotech.com/	
Profile Design	Manufacturer	10		
Profile Racing	Manufacturer	10		
Prologo	Manufacturer	10		
Promax	Manufacturer	10		
Prophete	Frame manufacturer	10	http://www.prophete.de/	
Puch	Frame manufacturer	10	http://www.puch.at/	
Pure Fix	Frame manufacturer	10	http://purefixcycles.com/	
Python	Frame manufacturer	10	http://www.pythonbikes.com/	
Python Pro	Frame manufacturer	10	http://pythonpro.dk/	
Q-Outdoor	Manufacturer	10		
Q-Tubes	Manufacturer	10		
QBP	Manufacturer	10		
Quadrant Cycle Company	Frame manufacturer	10		
Quest	Manufacturer	10		
Quik Stik	Manufacturer	10		
Quintana Roo	Frame manufacturer	10	http://www.quintanarootri.com/	
R12	Manufacturer	10		
RIH	Frame manufacturer	10	http://www.rih.nl	
RPM	Manufacturer	10		
RRB (Rat Rod Bikes)	Frame manufacturer	10	https://www.facebook.com/ratrodbikescom	
RST	Manufacturer	10		
Rabeneick	Frame manufacturer	10	http://www.rabeneick.de/bikes/	
RaceFace	Manufacturer	10		
Racktime	Manufacturer	10		
Radio Flyer	Frame manufacturer	10	http://www.radioflyer.com/trikes.html	
Raleigh	Frame manufacturer	500	http://www.raleighusa.com/	
Ram	Frame manufacturer	10	http://www.ram-bikes.com/eng/	
Rambler	Frame manufacturer	10	http://en.wikipedia.org/wiki/Rambler_(bicycle)	
Rans Designs	Frame manufacturer	10	http://www.rans.com/	
Rawland Cycles	Frame manufacturer	10	https://www.rawlandcycles.com/	
Razor	Frame manufacturer	10	http://www.razor.com/	
ReTale	Manufacturer	10		
Redline	Frame manufacturer	250	http://www.redlinebicycles.com	
Redlof	Frame manufacturer	10		
Reflect Sports	Manufacturer	10		
Regina	Frame manufacturer	10	http://www.reginabikes.it/	
Rema	Manufacturer	10		
Renthal	Manufacturer	10		
René Herse	Frame manufacturer	10	http://www.renehersebicycles.com/	
Republic	Frame manufacturer	10	http://www.republicbike.com/	
Republic of China	Frame manufacturer	10		
Resist	Manufacturer	10		
Retrospec	Frame manufacturer	10	http://www.retrospecbicycles.com/	
Revelate Designs	Manufacturer	10		
Revolights	Manufacturer	10	http://revolights.com/	
Rhythm	Manufacturer	10		
Ribble	Frame manufacturer	10	http://www.ribblecycles.co.uk/	
Ride2	Manufacturer	10		
Ridgeback	Frame manufacturer	10	http://www.ridgeback.co.uk/	
Ridley	Frame manufacturer	10	http://www.ridley-bikes.com/be/nl/intro	
Riese und Müller	Frame manufacturer	10	http://www.en.r-m.de/	
Ritchey	Frame manufacturer	10	http://ritcheylogic.com/	
Ritte	Frame manufacturer	10	http://rittecycles.com/	
Rivendell Bicycle Works	Frame manufacturer	10	http://www.rivbike.com/	
Roadmaster	Frame manufacturer	10		
Roberts Cycles	Frame manufacturer	10	http://www.robertscycles.com/	
Robin Hood	Frame manufacturer	10	http://www.robinhoodcycles.com/	
Rock Lobster	Frame manufacturer	10	http://www.rocklobstercycles.com/	
Rock-N-Roll	Manufacturer	10		
RockShox	Manufacturer	10		
Rocky Mountain Bicycles	Frame manufacturer	100		
Rocky Mounts	Manufacturer	10		
Rodriguez	Frame manufacturer	10	http://www.rodbikes.com/	
Rohloff	Manufacturer	10		
Rokform	Manufacturer	10		
Rola	Manufacturer	10		
Ross	Frame manufacturer	10	http://www.randyrrross.com/	
Rossignol	Manufacturer	10		
Rossin	Frame manufacturer	10	http://rossinbikes.it/	
Rover Company	Frame manufacturer	10	http://www.randyrrross.com/	
Rowbike	Frame manufacturer	10	http://www.rowbike.com/	
Rox	Manufacturer	10		
Royal	Manufacturer	10		
Royce Union 	Frame manufacturer	10	http://royceunionbikes.com/	
Rudge-Whitworth	Frame manufacturer	10		
S and M (S&M)	Frame manufacturer	10	http://www.sandmbikes.com	
S and S	Manufacturer	10		
SCOTT	Frame manufacturer	500	http://www.scott-sports.com/global/en/	
SDG	Manufacturer	10		
SE Bikes (SE Racing)	Frame manufacturer	250	http://www.sebikes.com	
SKS	Manufacturer	10		
SLS3	Manufacturer	10		
SR Suntour	Manufacturer	10		
SRAM	Manufacturer	250	http://www.sram.com	
SST	Manufacturer	10		
START	Manufacturer	10		
SWEAT GUTR	Manufacturer	10		
Salomon	Manufacturer	10		
Salsa	Frame manufacturer	250	http://salsacycles.com/	
SaltStick	Manufacturer	10		
Samchuly	Frame manufacturer	10	http://www.samchuly.co.kr/main/main.html	
Sancineto	Frame manufacturer	10		
Sanderson	Frame manufacturer	10	http://sanderson-cycles.com	
Santa Cruz	Frame manufacturer	100	http://www.santacruzbicycles.com/en	
Santana Cycles	Frame manufacturer	10	http://www.santanatandem.com/	
Saracen Cycles	Frame manufacturer	10	http://www.saracen.co.uk/	
Saris	Manufacturer	10		
Scania AB	Frame manufacturer	10	http://scania.com/	
Scattante	Frame manufacturer	100	http://www.performancebike.com/webapp/wcs/stores/servlet/SubCategory_10052_10551_400759_-1_400345_400345	
Schindelhauer	Frame manufacturer	10	http://www.schindelhauerbikes.com/	
Schwalbe	Manufacturer	10		
Schwinn	Frame manufacturer	500	http://www.schwinnbikes.com/	
Scotty	Manufacturer	10		
Seal Line	Manufacturer	10		
Sears Roebuck	Frame manufacturer	10		
Season	Frame manufacturer	10	http://seasonbikesbmx.com/	
Seattle Sports Company	Manufacturer	10		
Sekai	Frame manufacturer	10		
Sekine	Frame manufacturer	10		
Selle Anatomica	Manufacturer	10	http://selleanatomica.com	
Selle Italia	Manufacturer	10		
Selle Royal	Manufacturer	10		
Selle San Marco	Manufacturer	10		
Serotta	Frame manufacturer	10	http://serotta.com/	
Sette	Frame manufacturer	10	http://www.settebikes.com/	
Seven Cycles	Frame manufacturer	10	http://www.sevencycles.com/	
Shadow Conspiracy	Frame manufacturer	10	http://www.theshadowconspiracy.com/	
Shelby Cycle Company	Frame manufacturer	10		
Sherpani	Manufacturer	10		
Shimano	Manufacturer	10	http://bike.shimano.com	
Shinola	Frame manufacturer	10	http://www.shinola.com/	
Shogun	Frame manufacturer	10		
Shredder	Frame manufacturer	10	http://lilshredder.com/	
Sidi	Manufacturer	10		
Sierra Designs	Manufacturer	10		
Sigma	Manufacturer	10		
Silca	Manufacturer	10		
Simple Green	Manufacturer	10		
Simplon	Frame manufacturer	10	http://www.simplon.com	
Simson	Frame manufacturer	10		
Sinclair Research	Frame manufacturer	10	http://www.sinclairzx.com/	
Singletrack Solutions	Manufacturer	10		
Sinz	Manufacturer	10		
Six-Eleven	Frame manufacturer	10	http://sixelevenbicycleco.com/	
SixSixOne	Manufacturer	10		
Skadi	Manufacturer	10		
Skinz	Manufacturer	10		
Skratch Labs	Manufacturer	10		
Skyway 	Frame manufacturer	10		
Slime	Manufacturer	10		
Smartwool	Manufacturer	10		
SockGuy	Manufacturer	10		
Sohrab Cycles	Frame manufacturer	10	http://www.sohrab-cycles.com/index.php	
Solex	Frame manufacturer	10	http://www.solexworld.com/en/	
Solio	Manufacturer	10		
Solé (Sole bicycles)	Frame manufacturer	10	http://www.solebicycles.com/	
Soma	Frame manufacturer	100	http:// www.somafab.com	
Somec	Frame manufacturer	10	http://www.somec.com/	
Sonoma	Frame manufacturer	10	http://sonomabike.com/	
Soulcraft	Frame manufacturer	10	http://www.soulcraftbikes.com	
Source	Manufacturer	10		
Spalding Bicycles	Frame manufacturer	10		
Sparta B.V.	Frame manufacturer	10		
Specialized	Frame manufacturer	500	http://www.specialized.com/us/en/home/	
Spectrum	Frame manufacturer	10	http://www.spectrum-cycles.com/	
Speedfil	Manufacturer	10		
Speedwell bicycles	Frame manufacturer	10		
Spenco	Manufacturer	10		
Spicer	Frame manufacturer	10	http://www.spicercycles.com/	
SpiderTech	Manufacturer	10		
Spike	Manufacturer	10	http://spikeparts.com/	
Spinskins	Manufacturer	10		
Spooky	Frame manufacturer	10	http://www.spookybikes.com	
SportRack	Manufacturer	10		
Sportlegs	Manufacturer	10		
Sportourer	Manufacturer	10		
Spot	Frame manufacturer	10	http://spotbrand.com/	
Sprintech	Manufacturer	10		
Squeal Out	Manufacturer	10		
Squire	Manufacturer	10	http://www.squirelocks.co.uk/security_advice/secure_your_bicycle.html	
St. Tropez	Frame manufacturer	10		
Stages cycling (Power meters)	Frame manufacturer	10	http://www.stagescycling.com/stagespower	
Staiger	Frame manufacturer	10	http://www.staiger-fahrrad.de/	
Stan's No Tubes	Manufacturer	10		
Standard Byke	Frame manufacturer	10	http://www.standardbyke.com/	
Stanley	Manufacturer	10		
Stanridge Speed	Frame manufacturer	10	http://www.stanridgespeed.com/	
State Bicycle Co.	Frame manufacturer	10	http://www.statebicycle.com/	
Steadyrack	Manufacturer	10		
Steelman Cycles	Frame manufacturer	10	http://www.steelmancycles.com/	
Stein	Manufacturer	10		
Stein Trikes	Frame manufacturer	10	http://www.steintrikes.com/index.php	
Stelber Cycle Corp	Frame manufacturer	10		
Stella	Frame manufacturer	10		
Stem CAPtain	Manufacturer	10		
Sterling Bicycle Co.	Frame manufacturer	10		
Steve Potts	Frame manufacturer	10	http://www.stevepottsbicycles.com	
Stevens	Frame manufacturer	10	http://www.stevensbikes.de/2014/index.php	
Stevenson Custom Bicycles	Frame manufacturer	10	http://stevensoncustombikes.com/	
Stoemper	Frame manufacturer	10	http://stoemper.com/	
Stolen Bicycle Co.	Frame manufacturer	10		
Stop Flats 2	Manufacturer	10		
Strada Customs	Frame manufacturer	10	http://www.stradacustoms.com	
Stradalli Cycles	Frame manufacturer	10	http://www.carbonroadbikebicyclecycling.com/	
Straitline	Manufacturer	10		
Strida	Frame manufacturer	10		
Strider	Frame manufacturer	10	http://www.striderbikes.com/	
Stromer	Frame manufacturer	10	http://www.stromerbike.com/en/us	
Strong Frames	Frame manufacturer	10	http://www.strongframes.com/	
Sturmey-Archer	Manufacturer	10		
Stålhästen	Frame manufacturer	10	http://www.stalhasten.eu/st%C3%A5lh%C3%A4sten	
Subrosa	Frame manufacturer	10	http://subrosabrand.com/	
Suelo	Manufacturer	10		
Sugino	Manufacturer	10		
Sun	Frame manufacturer	10		
Sun Ringle	Manufacturer	10		
SunRace	Frame manufacturer	10	http://www.sunrace.com/	
Sunday	Frame manufacturer	10	http://www.sundaybikes.com	
Sunn	Frame manufacturer	10	https://www.facebook.com/sunn.bicycle	
Suomi	Manufacturer	10		
Superfeet	Manufacturer	10		
Supernova	Manufacturer	10		
Surly	Frame manufacturer	500	http://surlybikes.com	
Surrey	Frame manufacturer	10	http://www.internationalsurreyco.com	
Sutherlands	Manufacturer	10		
Suunto	Manufacturer	10		
Suzuki	Frame manufacturer	10		
Sweatpea Bicycles	Frame manufacturer	10	http://www.sweetpeabicycles.com/	
Swingset	Frame manufacturer	10	http://www.swingsetbicycles.com/	
Swix	Manufacturer	10		
Swobo	Frame manufacturer	10	http://shop.swobo.com/	
SyCip	Frame manufacturer	10	http://sycip.com/	
Syntace	Manufacturer	10		
T Mat Pro	Manufacturer	10		
TET Cycles (Tom Teesdale Bikes)	Frame manufacturer	10	http://tetcycles.com/	
TH Industries	Manufacturer	10		
TI Cycles of India	Frame manufacturer	10		
TRP	Manufacturer	10		
TYR	Manufacturer	10		
Tacx	Manufacturer	10	https://www.tacx.com/	
Takara	Frame manufacturer	10	http://takarabikes.com/	
Talisman	Frame manufacturer	10		
Tallac	Manufacturer	10	http://tallachouse.com/	
Tamer	Manufacturer	10		
Tange-Seiki	Manufacturer	10		
Tangent Products	Manufacturer	10		
Tati Cycles	Frame manufacturer	10	http://taticycles.com/	https://files.bikeindex.org/uploads/Ma/1209/tati.jpg
Taylor Bicycles (Paul Taylor)	Frame manufacturer	10	http://taylorbicycles.blogspot.com/	
Tec Labs	Manufacturer	10		
Tektro	Manufacturer	10		
Tern	Frame manufacturer	10	http://www.ternbicycles.com/us/	
Terra Trike	Frame manufacturer	10	http://www.terratrike.com/	
Terrible One	Frame manufacturer	10	http://www.terribleone.com	
Terrot	Frame manufacturer	10		
